_id,payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update
68f0ca7aa9bfe00e382735f4,5985,221,2,5920,5.99,2005-07-10T21:33:58.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735f5,5986,221,1,7101,2.99,2005-07-27T05:06:34.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735f6,5987,221,1,7129,0.99,2005-07-27T06:18:01.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735f7,5988,221,2,7531,8.99,2005-07-27T21:19:34.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735f8,5989,221,2,8486,0.99,2005-07-29T08:53:38.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735f9,5990,221,1,9320,6.99,2005-07-30T17:16:39.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735fa,5991,221,1,9453,7.99,2005-07-30T22:20:04.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735fb,5992,221,2,9853,0.99,2005-07-31T12:58:20.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735fc,5993,221,2,11680,4.99,2005-08-17T06:12:27.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735fd,5994,221,1,11693,4.99,2005-08-17T06:56:56.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735fe,5995,221,1,11802,2.99,2005-08-17T11:32:51.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e382735ff,5996,221,1,12324,0.99,2005-08-18T06:38:20.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e38273600,5997,221,2,12620,3.99,2005-08-18T17:26:38.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e38273601,5998,221,2,13434,2.99,2005-08-19T23:34:26.000Z,2006-02-15T22:14:20.000Z
68f0ca7aa9bfe00e38273602,5999,221,2,14322,5.99,2005-08-21T08:06:30.000Z,2006-02-15T22:14:21.000Z
68f0ca7aa9bfe00e38273603,6000,221,2,14371,0.99,2005-08-21T09:37:16.000Z,2006-02-15T22:14:21.000Z
68f0ca7aa9bfe00e38273604,6001,221,1,14419,7.99,2005-08-21T11:15:46.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273605,6002,221,1,15125,8.99,2005-08-22T12:53:22.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273606,6003,222,1,5,6.99,2005-05-24T23:05:21.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273607,6004,222,1,134,4.99,2005-05-25T21:48:41.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273608,6005,222,2,416,0.99,2005-05-27T15:02:10.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273609,6006,222,2,809,3.99,2005-05-29T19:10:20.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360a,6007,222,2,1006,2.99,2005-05-31T00:57:08.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360b,6008,222,1,1368,8.99,2005-06-15T14:27:47.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360c,6009,222,2,2603,6.99,2005-06-19T06:21:25.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360d,6010,222,2,5209,8.99,2005-07-09T11:22:39.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360e,6011,222,1,5266,3.99,2005-07-09T14:17:40.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827360f,6012,222,2,5592,6.99,2005-07-10T04:26:13.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273610,6013,222,2,5635,5.99,2005-07-10T06:28:39.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273611,6014,222,2,6129,2.99,2005-07-11T08:15:09.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273612,6015,222,1,6497,0.99,2005-07-12T03:04:29.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273613,6016,222,2,7786,0.99,2005-07-28T07:18:26.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273614,6017,222,1,8300,1.99,2005-07-29T02:57:59.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273615,6018,222,2,8597,6.99,2005-07-29T12:55:55.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273616,6019,222,1,8787,4.99,2005-07-29T20:43:49.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273617,6020,222,2,10043,1.99,2005-07-31T19:02:07.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273618,6021,222,2,12179,2.99,2005-08-18T01:21:21.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273619,6022,222,1,13477,2.99,2005-08-20T01:07:00.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361a,6023,222,2,14350,2.99,2005-08-21T08:58:38.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361b,6024,223,2,524,2.99,2005-05-28T03:57:28.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361c,6025,223,2,1839,5.99,2005-06-16T23:22:22.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361d,6026,223,1,2334,4.99,2005-06-18T10:56:24.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361e,6027,223,1,3513,5.99,2005-07-06T00:45:57.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e3827361f,6028,223,1,3705,0.99,2005-07-06T10:17:59.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273620,6029,223,1,4874,4.99,2005-07-08T19:23:38.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273621,6030,223,2,5996,2.99,2005-07-11T01:18:33.000Z,2006-02-15T22:14:21.000Z
68f0ca7ba9bfe00e38273622,6031,223,2,7085,5.99,2005-07-27T04:35:44.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273623,6032,223,2,8362,3.99,2005-07-29T05:09:11.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273624,6033,223,2,10053,7.99,2005-07-31T19:15:39.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273625,6034,223,2,11040,4.99,2005-08-02T06:03:22.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273626,6035,223,1,12927,5.99,2005-08-19T05:02:46.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273627,6036,223,1,13576,0.99,2005-08-20T05:19:56.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273628,6037,223,2,14496,4.99,2005-08-21T14:07:35.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273629,6038,223,1,15257,7.99,2005-08-22T18:21:04.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362a,6039,223,2,15546,5.99,2005-08-23T04:20:38.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362b,6040,223,1,15662,2.99,2005-08-23T08:52:50.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362c,6041,224,1,1424,7.99,2005-06-15T18:08:14.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362d,6042,224,1,2277,2.99,2005-06-18T06:35:03.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362e,6043,224,2,3282,4.99,2005-06-21T06:18:42.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e3827362f,6044,224,1,4118,2.99,2005-07-07T07:03:30.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273630,6045,224,2,4411,3.99,2005-07-07T21:54:58.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273631,6046,224,1,4697,2.99,2005-07-08T11:19:14.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273632,6047,224,1,6031,4.99,2005-07-11T02:42:14.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273633,6048,224,2,6999,2.99,2005-07-27T01:21:19.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273634,6049,224,2,8255,0.99,2005-07-29T01:02:30.000Z,2006-02-15T22:14:22.000Z
68f0ca7ba9bfe00e38273635,6050,224,2,8439,2.99,2005-07-29T07:28:43.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273636,6051,224,1,8605,4.99,2005-07-29T13:13:34.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273637,6052,224,1,9181,0.99,2005-07-30T12:05:58.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273638,6053,224,1,11816,0.99,2005-08-17T12:14:16.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273639,6054,224,1,12492,4.99,2005-08-18T12:49:04.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363a,6055,224,1,12969,2.99,2005-08-19T06:38:59.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363b,6056,224,2,13075,4.99,2005-08-19T10:10:10.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363c,6057,224,2,14099,0.99,2005-08-21T00:31:03.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363d,6058,224,2,14271,5.99,2005-08-21T06:23:29.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363e,6059,224,2,14468,5.99,2005-08-21T13:07:10.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e3827363f,6060,224,2,14880,2.99,2005-08-22T03:44:36.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273640,6061,224,1,15225,0.99,2005-08-22T17:18:32.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273641,6062,224,1,15952,1.99,2005-08-23T19:11:29.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273642,6063,225,1,812,4.99,2005-05-29T20:00:30.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273643,6064,225,1,963,3.99,2005-05-30T18:52:53.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273644,6065,225,2,2226,7.99,2005-06-18T03:39:56.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273645,6066,225,2,3574,4.99,2005-07-06T03:36:01.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273646,6067,225,1,4345,7.99,2005-07-07T18:52:57.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273647,6068,225,1,4824,7.99,2005-07-08T17:37:39.000Z,2006-02-15T22:14:23.000Z
68f0ca7ba9bfe00e38273648,6069,225,2,4955,2.99,2005-07-08T23:16:21.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e38273649,6070,225,1,5067,4.99,2005-07-09T04:52:35.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364a,6071,225,1,6159,2.99,2005-07-11T09:55:34.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364b,6072,225,1,6317,2.99,2005-07-11T18:47:41.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364c,6073,225,2,6350,2.99,2005-07-11T20:30:15.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364d,6074,225,1,6526,3.99,2005-07-12T04:21:20.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364e,6075,225,2,6532,2.99,2005-07-12T04:38:32.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e3827364f,6076,225,2,7347,4.99,2005-07-27T14:31:24.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e38273650,6077,225,1,7524,6.99,2005-07-27T21:11:44.000Z,2006-02-15T22:14:24.000Z
68f0ca7ba9bfe00e38273651,6078,225,1,8054,7.99,2005-07-28T17:02:18.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273652,6079,225,2,8110,4.99,2005-07-28T19:07:45.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273653,6080,225,1,9980,4.99,2005-07-31T17:02:00.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273654,6081,225,2,9993,2.99,2005-07-31T17:30:20.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273655,6082,225,2,10138,2.99,2005-07-31T22:02:09.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273656,6083,225,1,10793,2.99,2005-08-01T21:48:03.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273657,6084,225,2,11333,1.99,2005-08-02T16:53:00.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273658,6085,225,2,11384,0.99,2005-08-02T18:23:01.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273659,6086,225,2,11395,5.99,2005-08-02T18:47:44.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365a,6087,225,2,11437,4.99,2005-08-02T20:20:06.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365b,6088,225,2,14444,5.99,2005-08-21T12:07:25.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365c,6089,226,2,3414,2.99,2005-06-21T16:58:50.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365d,6090,226,1,3466,4.99,2005-06-21T22:13:33.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365e,6091,226,1,3721,4.99,2005-07-06T11:10:09.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e3827365f,6092,226,1,4324,4.99,2005-07-07T17:57:56.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273660,6093,226,1,5282,2.99,2005-07-09T15:01:23.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273661,6094,226,1,5419,2.99,2005-07-09T20:47:36.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273662,6095,226,1,6712,9.99,2005-07-12T13:24:47.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273663,6096,226,2,7288,5.99,2005-07-27T12:24:59.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273664,6097,226,1,7329,3.99,2005-07-27T13:55:34.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273665,6098,226,2,8600,2.99,2005-07-29T13:01:19.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273666,6099,226,1,8627,2.99,2005-07-29T14:05:12.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273667,6100,226,1,12172,1.99,2005-08-18T01:07:00.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273668,6101,226,1,14491,6.99,2005-08-21T13:55:39.000Z,2006-02-15T22:14:25.000Z
68f0ca7ba9bfe00e38273669,6102,226,1,14708,4.99,2005-08-21T21:07:23.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366a,6103,226,1,14712,0.99,2005-08-21T21:22:56.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366b,6104,226,2,14739,0.99,2005-08-21T22:33:22.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366c,6105,226,2,14934,4.99,2005-08-22T05:47:15.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366d,6106,226,2,15472,2.99,2005-08-23T01:39:05.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366e,6107,226,1,15901,4.99,2005-08-23T17:19:17.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827366f,6108,226,1,15986,2.99,2005-08-23T20:20:37.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273670,6109,226,1,16033,5.99,2005-08-23T22:06:15.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273671,6110,227,1,111,4.99,2005-05-25T18:45:19.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273672,6111,227,1,1023,3.99,2005-05-31T03:26:50.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273673,6112,227,1,1679,2.99,2005-06-16T11:11:01.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273674,6113,227,2,2155,1.99,2005-06-17T23:07:29.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273675,6114,227,1,2164,6.99,2005-06-17T23:46:21.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273676,6115,227,2,3065,0.99,2005-06-20T13:53:53.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273677,6116,227,1,3576,5.99,2005-07-06T03:40:01.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273678,6117,227,2,4340,2.99,2005-07-07T18:41:46.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273679,6118,227,2,4459,4.99,2005-07-07T23:48:52.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367a,6119,227,1,4680,2.99,2005-07-08T10:35:28.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367b,6120,227,1,5046,3.99,2005-07-09T03:34:57.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367c,6121,227,1,7132,7.99,2005-07-27T06:28:34.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367d,6122,227,1,8219,2.99,2005-07-28T23:46:31.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367e,6123,227,1,8234,0.99,2005-07-29T00:19:20.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e3827367f,6124,227,1,8384,0.99,2005-07-29T05:38:43.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273680,6125,227,2,8417,4.99,2005-07-29T06:53:36.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273681,6126,227,1,8936,2.99,2005-07-30T02:47:13.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273682,6127,227,2,9521,2.99,2005-07-31T00:52:24.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273683,6128,227,2,10999,3.99,2005-08-02T04:53:13.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273684,6129,227,2,11892,0.99,2005-08-17T15:13:21.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273685,6130,227,2,13379,4.99,2005-08-19T21:33:39.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273686,6131,227,2,15406,0.99,2005-08-22T23:21:22.000Z,2006-02-15T22:14:26.000Z
68f0ca7ba9bfe00e38273687,6132,227,2,15976,4.99,2005-08-23T20:07:08.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273688,6133,227,2,13374,4.99,2006-02-14T15:16:03.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273689,6134,228,2,492,4.99,2005-05-28T00:24:58.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368a,6135,228,2,1070,0.99,2005-05-31T09:39:56.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368b,6136,228,2,2284,3.99,2005-06-18T06:59:51.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368c,6137,228,2,2863,2.99,2005-06-19T23:58:38.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368d,6138,228,2,2934,2.99,2005-06-20T05:05:53.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368e,6139,228,2,3433,3.99,2005-06-21T19:07:19.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e3827368f,6140,228,2,3538,0.99,2005-07-06T01:37:07.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273690,6141,228,2,3710,8.99,2005-07-06T10:28:53.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273691,6142,228,1,3715,6.99,2005-07-06T10:51:48.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273692,6143,228,2,3796,0.99,2005-07-06T14:45:22.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273693,6144,228,1,4217,3.99,2005-07-07T12:08:59.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273694,6145,228,1,4636,4.99,2005-07-08T08:44:32.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273695,6146,228,1,4909,0.99,2005-07-08T21:07:24.000Z,2006-02-15T22:14:27.000Z
68f0ca7ba9bfe00e38273696,6147,228,1,5151,2.99,2005-07-09T08:31:03.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e38273697,6148,228,1,5320,4.99,2005-07-09T16:23:32.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e38273698,6149,228,2,5902,0.99,2005-07-10T20:31:24.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e38273699,6150,228,2,6141,1.99,2005-07-11T08:52:16.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369a,6151,228,1,6948,2.99,2005-07-26T23:43:49.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369b,6152,228,2,7509,8.99,2005-07-27T20:37:19.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369c,6153,228,1,7601,0.99,2005-07-27T23:48:15.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369d,6154,228,1,8147,2.99,2005-07-28T20:37:56.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369e,6155,228,1,10585,4.99,2005-08-01T14:00:42.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e3827369f,6156,228,1,12304,0.99,2005-08-18T05:44:29.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a0,6157,228,2,12952,2.99,2005-08-19T06:00:52.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a1,6158,228,2,13458,4.99,2005-08-20T00:35:30.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a2,6159,228,2,12672,3.98,2006-02-14T15:16:03.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a3,6160,228,1,15234,0,2006-02-14T15:16:03.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a4,6161,229,1,2200,4.99,2005-06-18T01:59:16.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a5,6162,229,1,3208,0.99,2005-06-21T00:50:03.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a6,6163,229,1,3277,7.99,2005-06-21T05:36:37.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a7,6164,229,2,3280,0.99,2005-06-21T06:08:12.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a8,6165,229,2,3933,4.99,2005-07-06T21:06:37.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736a9,6166,229,2,4458,2.99,2005-07-07T23:47:47.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736aa,6167,229,1,4515,4.99,2005-07-08T02:42:03.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736ab,6168,229,2,4694,0.99,2005-07-08T11:07:37.000Z,2006-02-15T22:14:28.000Z
68f0ca7ba9bfe00e382736ac,6169,229,1,5623,2.99,2005-07-10T05:41:38.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736ad,6170,229,2,6155,4.99,2005-07-11T09:45:31.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736ae,6171,229,2,6578,4.99,2005-07-12T06:15:41.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736af,6172,229,1,6880,2.99,2005-07-12T20:41:35.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b0,6173,229,2,7305,0.99,2005-07-27T12:57:06.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b1,6174,229,2,7308,5.99,2005-07-27T13:00:25.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b2,6175,229,2,7629,0.99,2005-07-28T01:00:09.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b3,6176,229,2,7640,7.99,2005-07-28T01:14:49.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b4,6177,229,2,9913,3.99,2005-07-31T14:51:04.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b5,6178,229,1,11521,4.99,2005-08-17T00:04:54.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b6,6179,229,1,12866,2.99,2005-08-19T02:39:47.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b7,6180,229,2,13306,0.99,2005-08-19T18:57:29.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b8,6181,229,2,13431,4.99,2005-08-19T23:28:15.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736b9,6182,229,1,13679,5.99,2005-08-20T08:39:34.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736ba,6183,229,1,15740,4.99,2005-08-23T12:07:51.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736bb,6184,229,2,15912,2.99,2005-08-23T17:47:40.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736bc,6185,229,2,13295,0.99,2006-02-14T15:16:03.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736bd,6186,230,1,32,0.99,2005-05-25T04:06:21.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736be,6187,230,1,1078,4.99,2005-05-31T10:28:33.000Z,2006-02-15T22:14:29.000Z
68f0ca7ba9bfe00e382736bf,6188,230,2,1468,3.99,2005-06-15T20:48:22.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c0,6189,230,1,1744,4.99,2005-06-16T16:39:58.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c1,6190,230,2,1793,0.99,2005-06-16T20:07:27.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c2,6191,230,2,2450,8.99,2005-06-18T19:25:47.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c3,6192,230,2,2675,0.99,2005-06-19T11:52:15.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c4,6193,230,1,2777,0.99,2005-06-19T18:16:26.000Z,2006-02-15T22:14:30.000Z
68f0ca7ba9bfe00e382736c5,6194,230,1,4509,3.99,2005-07-08T02:32:38.000Z,2006-02-15T22:14:30.000Z
